PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251103,96,8,8,0,27.49,27.49,0,0,0,0,7.06,7.06,0,74.42,74.42,0,155.86,124.03,31.83,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251104,95,8,8,0,32,32,0,0,0,0,9.29,9.29,0,117.36,79.53,37.83,173.31,142.46,30.85,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251105,94,8,8,0,32,32,0,11.68,11.68,0,6.72,6.72,0,84.12,36.22,47.9,169.75,139.54,30.21,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251106,95,8,8,0,32,32,0,28.08,28.08,0,9.79,9.79,0,73.93,37.07,36.86,172.13,145.02,27.11,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251107,96,8,8,0,32,32,0,35.6,35.6,0,12.63,12.63,0,77.13,53.01,24.12,152.23,100.27,51.96,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251108,98,0,0,0,0,0,0,19.99,19.99,0,15.6,15.6,0,100.27,50.09,50.18,175.87,156.28,19.59,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251109,98,0,0,0,0,0,0,12.51,12.51,0,16,16,0,78.19,53.67,24.52,184.71,177.46,7.25,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251110,99,8,8,0,32,32,0,0,0,0,9.72,9.72,0,73.58,41.96,31.62,178.62,134.78,43.84,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251111,97,8,8,0,38,38,0,0,0,0,9.76,9.76,0,116.79,53.09,63.7,183.73,145.37,38.36,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251112,99,8,8,0,32,32,0,11.67,11.67,0,8.26,8.26,0,90.24,52.76,37.48,168.24,153.46,14.78,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251113,99,8,8,0,34,34,0,16.2,16.2,0,9.26,9.26,0,78.67,40.61,38.06,176.67,123.04,53.63,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251114,96,8,8,0,32,32,0,11.84,11.84,0,14.9,14.9,0,77.06,39.3,37.76,165.04,150.94,14.1,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251115,94,0,0,0,0,0,0,19.45,7.36,12.09,16.17,16.17,0,91.21,51.49,39.72,183.42,152.03,31.39,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251116,94,0,0,0,0,0,0,11.87,0,11.87,15.69,15.69,0,99.21,62.05,37.16,171.92,126.39,45.53,0,0,0,7.54,0,7.54
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251117,94,8,8,0,32,32,0,11.68,11.68,0,9.67,9.67,0,73.02,48.8,24.22,166.32,129.61,36.71,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251118,94,8,8,0,32,32,0,13.29,13.29,0,13.62,13.62,0,102.23,53.84,48.39,177.73,139.92,37.81,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251119,94,8,8,0,32,32,0,0,0,0,9.69,9.69,0,109.69,47.83,61.86,154.85,132.19,22.66,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251120,96,8,8,0,38,38,0,11.87,0,11.87,13.43,13.43,0,95.24,42.89,52.35,167.4,153.92,13.48,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251121,96,8,8,0,32,32,0,24.86,12.54,12.32,10.43,10.43,0,77.15,43.3,33.85,189.73,125.13,64.6,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251122,96,0,0,0,0,0,0,11.84,0,11.84,16.55,16.55,0,101.4,52.33,49.07,172.13,156.88,15.25,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251123,96,0,0,0,0,0,0,13.22,0,13.22,16.15,16.15,0,87.3,50.44,36.86,183.95,163.58,20.37,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251124,97,8,8,0,24,24,0,0,0,0,11.51,11.51,0,92.98,55.02,37.96,183.29,145.07,38.22,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251125,99,8,8,0,24,24,0,0,0,0,13.99,13.99,0,110.6,72.52,38.08,188.28,159.08,29.2,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251126,98,8,8,0,24,24,0,24.63,11.98,12.65,16.04,16.04,0,91.86,41.08,50.78,182.09,130.01,52.08,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251127,97,8,8,0,24,24,0,11.48,11.48,0,0,0,0,71.21,21.45,49.76,200.66,109.06,91.6,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251128,100,8,8,0,24,24,0,24.11,0,24.11,4.15,4.15,0,61.63,37.09,24.54,174.99,107.39,67.6,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251129,101,0,0,0,0,0,0,11.85,11.85,0,16.67,16.67,0,92.78,57.35,35.43,195.41,127.36,68.05,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251130,100,0,0,0,0,0,0,13.54,13.54,0,16.19,16.19,0,89.25,63.56,25.69,164,113.49,50.51,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251201,96,8,8,0,24,24,0,22.8,11.43,11.37,10.39,10.39,0,61.16,48.09,13.07,185.41,146.26,39.15,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251202,97,8,8,0,32,32,0,24.26,12.36,11.9,9.41,9.41,0,78.58,52.94,25.64,183.07,160.32,22.75,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251203,96,8,8,0,24,24,0,12.47,0,12.47,6.87,6.87,0,90.23,65.3,24.93,173.93,151.67,22.26,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251204,94,8,8,0,24,24,0,12.59,0,12.59,9.09,9.09,0,101.84,52.05,49.79,178.72,159.63,19.09,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251205,94,8,8,0,24,24,0,23.63,0,23.63,10.96,10.96,0,90.85,44.04,46.81,181.56,136.07,45.49,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251206,96,0,0,0,0,0,0,19.5,0,19.5,15.9,15.9,0,81.28,56.16,25.12,184.98,155.71,29.27,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251207,95,0,0,0,0,0,0,8.08,0,8.08,16.2,16.2,0,104.5,53.32,51.18,181.91,159.05,22.86,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251208,91,8,8,0,30,30,0,12.22,0,12.22,10.46,10.46,0,72.19,59.94,12.25,173.29,129.71,43.58,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251209,89,8,8,0,38,38,0,12,0,12,0,0,0,94.62,74.34,20.28,164.23,113.84,50.39,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251210,89,8,8,0,24,24,0,23.86,11.91,11.95,4.96,4.96,0,95.17,47.09,48.08,155.99,126.59,29.4,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251211,86,8,8,0,24,24,0,25.34,13.42,11.92,10.73,10.73,0,60.03,36.14,23.89,165.46,128.29,37.17,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251212,86,8,8,0,32.33,32.33,0,25.24,13.27,11.97,16.39,16.39,0,75.74,75.74,0,162.98,111.93,51.05,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251213,86,0,0,0,0,0,0,24.32,0,24.32,15.91,15.91,0,80.78,56.19,24.59,171.89,133.51,38.38,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251214,86,0,0,0,0,0,0,12,0,12,16.11,16.11,0,78.51,52.27,26.24,161.54,133.56,27.98,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251215,89,8,8,0,32,32,0,13.41,13.41,0,6.48,6.48,0,95.24,70.34,24.9,161.32,139.49,21.83,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251216,90,8,8,0,32,32,0,24.85,12.78,12.07,9.39,9.39,0,67.7,67.7,0,159.13,128.99,30.14,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251217,91,8,8,0,32,32,0,12.2,0,12.2,8.42,8.42,0,77.42,65.42,12,196.35,158.02,38.33,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251218,92,8,8,0,34,34,0,0,0,0,5.89,5.89,0,104.61,67.73,36.88,170.03,117.02,53.01,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251219,91,8,8,0,32,32,0,13.59,13.59,0,17.81,17.81,0,93.51,56.42,37.09,188.7,128.61,60.09,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251220,93,0,0,0,0,0,0,23.96,11.67,12.29,15.67,15.67,0,71.65,58.9,12.75,171.42,148.93,22.49,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251221,93,0,0,0,0,0,0,23.88,11.48,12.4,16.01,16.01,0,71.81,46.26,25.55,178.4,163.28,15.12,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251222,90,8,8,0,32,32,0,25.97,13.52,12.45,10.37,10.37,0,63.53,38.86,24.67,171.68,128.91,42.77,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251223,90,8,8,0,32,32,0,23.24,0,23.24,9.46,9.46,0,79.23,42.52,36.71,179.17,161.41,17.76,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251224,88,8,8,0,32,32,0,25.75,0,25.75,6.9,6.9,0,67.29,30.43,36.86,192.12,146.54,45.58,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251225,88,0,0,0,24,24,0,12.15,0,12.15,7.32,7.32,0,48.12,21.46,26.66,184.7,116.03,68.67,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251226,88,8,8,0,24,24,0,24.76,12.76,12,13.12,13.12,0,80.95,56.13,24.82,161.47,117.77,43.7,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251227,88,0,0,0,0,0,0,23.25,0,23.25,15.59,15.59,0,79.41,43.6,35.81,162.32,109.68,52.64,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251228,88,0,0,0,0,0,0,24.16,0,24.16,15.7,15.7,0,83.51,47.12,36.39,147.67,87.53,60.14,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251229,90,8,8,0,32,32,0,13.8,0,13.8,8.98,8.98,0,45.46,31.66,13.8,150.85,129.78,21.07,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251230,91,8,8,0,32,32,0,11.85,11.85,0,11.43,11.43,0,71.79,59.37,12.42,127.56,127.56,0,0,0,0,0,0,0
345243,ACCORDIUS HEALTH AT CHARLOTTE,Charlotte,NC,Mecklenburg,119,2025Q4,20251231,91,8,8,0,32,32,0,12,0,12,10.58,10.58,0,66.43,58.68,7.75,178.72,140.75,37.97,0,0,0,0,0,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251001,118,8,8,0,2.25,2.25,0,45.39,45.39,0,8,8,0,72.46,72.46,0,277.16,277.16,0,0,0,0,29.67,29.67,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251002,119,8,8,0,8,8,0,37.66,37.66,0,9,9,0,78.76,78.76,0,255.65,255.65,0,0,0,0,19.3,19.3,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251003,119,8,8,0,7.38,7.38,0,38.19,38.19,0,0,0,0,86.66,86.66,0,256.49,256.49,0,0,0,0,23.17,23.17,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251004,118,0,0,0,0,0,0,16.08,16.08,0,0,0,0,38.81,38.81,0,257.92,257.92,0,0,0,0,11.13,11.13,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251005,118,0,0,0,0,0,0,14.68,14.68,0,0,0,0,47.46,47.46,0,278.53,278.53,0,0,0,0,15.25,15.25,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251006,117,8,8,0,7.92,7.92,0,26.01,26.01,0,8.5,8.5,0,73.87,73.87,0,322.93,322.93,0,0,0,0,7.4,7.4,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251007,116,8,8,0,6.77,6.77,0,48.09,48.09,0,8.5,8.5,0,71.8,71.8,0,259.76,259.76,0,0,0,0,11,11,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251008,115,8,8,0,7.1,7.1,0,48,48,0,0,0,0,62.94,62.94,0,275.69,275.69,0,0,0,0,21.95,21.95,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251009,114,8,8,0,7.03,7.03,0,28.85,28.85,0,8,8,0,98.47,98.47,0,256.9,256.9,0,0,0,0,26.82,26.82,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251010,115,8,8,0,6.88,6.88,0,41.59,41.59,0,8.75,8.75,0,76.59,76.59,0,296.73,296.73,0,0,0,0,12.7,12.7,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251011,116,0,0,0,0,0,0,37.64,37.64,0,0,0,0,23.52,23.52,0,274.46,274.46,0,0,0,0,4.32,4.32,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251012,115,0,0,0,0,0,0,32.6,32.6,0,0,0,0,39.94,39.94,0,277.28,277.28,0,0,0,0,7.13,7.13,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251013,114,8,8,0,16.03,16.03,0,30.44,30.44,0,8.25,8.25,0,83.81,83.81,0,325.66,325.66,0,0,0,0,8.59,8.59,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251014,116,8,8,0,16,16,0,61.6,61.6,0,8.5,8.5,0,65,65,0,315.89,315.89,0,0,0,0,17.34,17.34,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251015,116,8,8,0,7.23,7.23,0,46.37,46.37,0,0,0,0,80.55,80.55,0,336.34,336.34,0,0,0,0,26.87,26.87,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251016,114,8,8,0,7.07,7.07,0,48.92,48.92,0,8.25,8.25,0,63.21,63.21,0,312.1,312.1,0,0,0,0,19.15,19.15,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251017,113,8,8,0,6.6,6.6,0,29.14,29.14,0,9,9,0,75.7,75.7,0,318.52,318.52,0,0,0,0,14.7,14.7,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251018,117,0,0,0,0,0,0,15.66,15.66,0,0,0,0,32.83,32.83,0,259.43,259.43,0,0,0,0,12.1,12.1,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251019,115,0,0,0,5,5,0,7.75,7.75,0,0,0,0,39.94,39.94,0,263.88,263.88,0,0,0,0,15.01,15.01,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251020,116,8,8,0,7.38,7.38,0,43.34,43.34,0,9,9,0,53.76,53.76,0,290.62,290.62,0,0,0,0,0.87,0.87,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251021,118,8,8,0,6.8,6.8,0,50.8,50.8,0,8.75,8.75,0,84.15,84.15,0,280.68,280.68,0,0,0,0,18.27,18.27,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251022,116,8,8,0,8.02,8.02,0,53.61,53.61,0,7.75,7.75,0,64.76,64.76,0,337.29,337.29,0,0,0,0,29.24,29.24,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251023,115,8,8,0,13.35,7.35,6,42.85,42.85,0,8.25,8.25,0,86.7,86.7,0,305.39,305.39,0,0,0,0,18.92,18.92,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251024,114,8,8,0,6.38,6.38,0,48.98,48.98,0,8.5,8.5,0,69.14,69.14,0,288.3,288.3,0,0,0,0,11.83,11.83,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251025,113,0,0,0,0,0,0,39.43,39.43,0,0,0,0,39.33,39.33,0,281.48,281.48,0,0,0,0,3.87,3.87,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251026,113,0,0,0,0,0,0,31.97,31.97,0,0,0,0,32.12,32.12,0,291.61,291.61,0,0,0,0,6.93,6.93,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251027,113,8,8,0,6.82,6.82,0,22.49,22.49,0,0,0,0,60.12,60.12,0,294.75,294.75,0,0,0,0,0.92,0.92,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251028,112,8,8,0,9.23,9.23,0,39.56,39.56,0,0,0,0,79.85,79.85,0,278.49,278.49,0,0,0,0,29.45,29.45,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251029,111,8,8,0,7.23,7.23,0,39.81,39.81,0,0,0,0,50.79,50.79,0,268.38,268.38,0,0,0,0,29.98,29.98,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251030,111,8,8,0,7.05,7.05,0,46.32,46.32,0,0,0,0,84.98,84.98,0,284.15,284.15,0,0,0,0,15.5,15.5,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251031,112,8,8,0,5.87,5.87,0,24.17,24.17,0,0,0,0,74.65,74.65,0,241.71,241.71,0,0,0,0,16.3,16.3,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251101,112,0,0,0,0,0,0,16.12,16.12,0,0,0,0,30.93,30.93,0,259.87,259.87,0,0,0,0,17.68,17.68,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251102,110,0,0,0,0,0,0,16.53,16.53,0,0,0,0,48,48,0,252.1,252.1,0,0,0,0,16.37,16.37,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251103,113,8,8,0,0,0,0,35.57,35.57,0,8.75,8.75,0,50.05,50.05,0,330.85,330.85,0,0,0,0,5.92,5.92,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251104,117,8,8,0,7.03,7.03,0,59.99,59.99,0,8,8,0,67.2,67.2,0,254.8,254.8,0,0,0,0,10.87,10.87,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251105,114,8,8,0,7.43,7.43,0,39.85,39.85,0,8.5,8.5,0,50.94,50.94,0,311.07,311.07,0,0,0,0,29.62,29.62,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251106,114,8,8,0,30.67,30.67,0,46.3,46.3,0,0,0,0,79.02,79.02,0,278.44,278.44,0,0,0,0,16.47,16.47,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251107,117,8,8,0,7.67,7.67,0,41.33,41.33,0,0,0,0,55.62,55.62,0,322.94,322.94,0,0,0,0,26,26,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251108,117,0,0,0,0,0,0,51.26,51.26,0,0,0,0,14.13,14.13,0,292.74,292.74,0,0,0,0,4.25,4.25,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251109,116,0,0,0,0,0,0,32.37,32.37,0,0,0,0,30.9,30.9,0,288.85,288.85,0,0,0,0,7.25,7.25,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251110,117,8,8,0,8.02,8.02,0,35.51,35.51,0,0,0,0,52.29,52.29,0,361.22,361.22,0,0,0,0,16.93,16.93,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251111,117,8,8,0,8,8,0,36.07,36.07,0,0,0,0,80.87,80.87,0,339.18,339.18,0,0,0,0,26.07,26.07,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251112,117,8,8,0,8,8,0,50.51,50.51,0,0,0,0,59.14,59.14,0,325.27,325.27,0,0,0,0,22.82,22.82,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251113,118,8,8,0,7.23,7.23,0,55.26,55.26,0,0,0,0,62.28,62.28,0,326.4,326.4,0,0,0,0,15.85,15.85,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251114,118,8,8,0,6,6,0,48.74,48.74,0,0,0,0,61.23,61.23,0,305.29,305.29,0,0,0,0,15,15,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251115,118,0,0,0,0,0,0,19.75,19.75,0,0,0,0,43.8,43.8,0,268.64,268.64,0,0,0,0,20.06,20.06,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251116,116,0,0,0,0,0,0,15.52,15.52,0,0,0,0,48.59,48.59,0,249.91,249.91,0,0,0,0,15.08,15.08,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251117,116,8,8,0,6.7,6.7,0,55.79,55.79,0,0,0,0,44.52,44.52,0,325.18,325.18,0,0,0,0,8.51,8.51,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251118,115,8,8,0,7.12,7.12,0,36.68,36.68,0,0,0,0,62.88,62.88,0,287.25,287.25,0,0,0,0,28.77,28.77,0
345246,HICKORY FALLS HEALTH AND REHABILITATION,Granite Falls,NC,Caldwell,027,2025Q4,20251119,117,8,8,0,7.67,7.67,0,46.58,46.58,0,0,0,0,72.56,72.56,0,322.67,322.67,0,0,0,0,22.62,22.62,0
